Episode,Dataset,Qty fog nodes,Strategy,Random seed,P1,P2,P3,P4,P5,Simulation time,Avg task time,Total energy,Gateway idle energy,Gateway busy energy,Gateway total energy,Avg Gateway Busy Time,Avg Reward
221,1k,16,TP_DRL,42,229,68,7,0,0,2597.2317426798336,19.042941984881136,1245855.490981534,243360.61428910043,0.0,243360.61428910043,0.0,0.0647263152930757
222,1k,16,TP_DRL,42,229,74,10,0,0,2597.2317426798336,20.040828722313137,1246120.12262223,243360.61428910043,0.0,243360.61428910043,0.0,0.0557740750114393
223,1k,16,TP_DRL,42,238,70,7,0,0,2597.231732240437,19.172227230016983,1237150.9182984256,243360.6133109289,0.0,243360.6133109289,0.0,0.0597495201348198
224,1k,16,TP_DRL,42,239,75,12,0,0,2548.718963737201,18.31106676150973,1209475.932937844,238814.96690217577,0.0,238814.96690217577,0.0,0.0519660486780705
225,1k,16,TP_DRL,42,246,75,6,0,0,2548.718963737201,18.99409914226315,1213618.2039077205,238814.96690217577,0.0,238814.96690217577,0.0,0.0543305727742988
226,1k,16,TP_DRL,42,218,66,7,0,0,2548.718963737201,18.53672684213683,1246416.331754688,238814.96690217577,0.0,238814.96690217577,0.0,0.070373507915563
227,1k,16,TP_DRL,42,230,65,10,0,0,2548.718963737201,19.16464773376448,1239114.0489018334,238814.96690217577,0.0,238814.96690217577,0.0,0.0625996506214598
228,1k,16,TP_DRL,42,250,69,6,0,0,2548.718963737201,18.419854604728798,1211063.158547746,238814.96690217577,0.0,238814.96690217577,0.0,0.0574373182439702
229,1k,16,TP_DRL,42,243,70,8,0,0,2548.718963737201,19.014632427322905,1220251.259475561,238814.96690217577,0.0,238814.96690217577,0.0,0.0575291752415556
230,1k,16,TP_DRL,42,233,63,6,0,0,2597.231732240437,19.670770125090627,1253626.8370508444,243360.6133109289,0.0,243360.6133109289,0.0,0.0647160356559865
231,1k,16,TP_DRL,42,230,84,4,0,0,2597.2317455332995,18.907564632410512,1228615.8948480194,243360.6145564702,0.0,243360.6145564702,0.0,0.0560923532307375
232,1k,16,TP_DRL,42,230,68,8,0,0,2548.718963737201,18.9860209169911,1236771.3893751402,238814.96690217577,0.0,238814.96690217577,0.0,0.0625594999267418
233,1k,16,TP_DRL,42,225,65,7,0,0,2597.231732240437,19.640291291287355,1259053.8550827703,243360.6133109289,0.0,243360.6133109289,0.0,0.0668756132402895
234,1k,16,TP_DRL,42,224,78,9,0,0,2548.718963737201,19.275019134421974,1232562.4121415725,238814.96690217577,0.0,238814.96690217577,0.0,0.0552000525169725
235,1k,16,TP_DRL,42,225,70,8,0,0,2548.718963737201,19.72712894523909,1245109.3761161112,238814.96690217577,0.0,238814.96690217577,0.0,0.0614493205031032
236,1k,16,TP_DRL,42,242,66,9,0,0,2597.2317455332995,18.46008007463965,1228754.4032962937,243360.6145564702,0.0,243360.6145564702,0.0,0.0596693734265866
237,1k,16,TP_DRL,42,228,62,8,0,0,2597.231732240437,19.11569901005953,1253233.692767731,243360.6133109289,0.0,243360.6133109289,0.0,0.0678653983516068
238,1k,16,TP_DRL,42,243,65,6,0,0,2597.231741682053,19.243894941134037,1237639.4805795276,243360.6141956084,0.0,243360.6141956084,0.0,0.0601335711586369
239,1k,16,TP_DRL,42,240,79,6,0,0,2597.231732240437,19.529452165340825,1230410.6440679342,243360.6133109289,0.0,243360.6133109289,0.0,0.0522465538156755
240,1k,16,TP_DRL,42,235,66,7,0,0,2597.2317193205768,18.18466884921928,1234612.3780326569,243360.61210033804,0.0,243360.61210033804,0.0,0.0645418271764741
241,1k,16,TP_DRL,42,235,78,9,0,0,2597.2317460601653,18.86236456751565,1226912.2424346344,243360.6146058375,0.0,243360.6146058375,0.0,0.0530521934505896
242,1k,16,TP_DRL,42,228,67,11,0,0,2597.231738844905,19.28240801904716,1248506.3655760193,243360.6139297677,0.0,243360.6139297677,0.0,0.0593007889798986
243,1k,16,TP_DRL,42,232,73,6,0,0,2548.718963737201,18.09845093049089,1220971.9625080274,238814.96690217577,0.0,238814.96690217577,0.0,0.0609549773084611
244,1k,16,TP_DRL,42,249,76,7,0,0,2597.231732240437,19.34836073259686,1219782.4295667314,243360.6133109289,0.0,243360.6133109289,0.0,0.0496996613153564
245,1k,16,TP_DRL,42,229,74,11,0,0,2548.718963737201,20.042617892103063,1234727.3783150385,238814.96690217577,0.0,238814.96690217577,0.0,0.0552057945031379
246,1k,16,TP_DRL,42,232,78,8,0,0,2597.2317408358044,19.45220647641961,1237429.8165011103,243360.6141163149,0.0,243360.6141163149,0.0,0.0539064931377127
247,1k,16,TP_DRL,42,233,75,5,0,0,2548.718963737201,19.19064727322762,1228754.618854093,238814.96690217577,0.0,238814.96690217577,0.0,0.06008578620929
248,1k,16,TP_DRL,42,239,72,5,0,0,2548.718963737201,18.674253121767173,1222376.7230366615,238814.96690217577,0.0,238814.96690217577,0.0,0.0594819889746924
249,1k,16,TP_DRL,42,248,69,8,0,0,2597.231732240437,18.77524886614469,1222245.401526678,243360.6133109289,0.0,243360.6133109289,0.0,0.0564274243079423
250,1k,16,TP_DRL,42,228,67,10,0,0,2597.2317421529683,19.55614456780279,1250058.92370942,243360.6142397332,0.0,243360.6142397332,0.0,0.0600260633485311
251,1k,16,TP_DRL,42,247,73,9,0,0,2597.231738844905,19.097742022469003,1218901.6134165789,243360.6139297677,0.0,243360.6139297677,0.0,0.0522660819671509
252,1k,16,TP_DRL,42,236,65,5,0,0,2548.718963737201,17.712152961117265,1224512.0857476708,238814.96690217577,0.0,238814.96690217577,0.0,0.0681183787213716
253,1k,16,TP_DRL,42,232,68,8,0,0,2548.718963737201,19.073178131462093,1234705.1076991358,238814.96690217577,0.0,238814.96690217577,0.0,0.060163566063508
254,1k,16,TP_DRL,42,245,69,6,0,0,2548.718963737201,18.85203951595933,1219201.663858497,238814.96690217577,0.0,238814.96690217577,0.0,0.0591835167495701
255,1k,16,TP_DRL,42,237,79,10,0,0,2597.231732240437,20.0198439667895,1232305.03680178,243360.6133109289,0.0,243360.6133109289,0.0,0.048542624337275
256,1k,16,TP_DRL,42,240,73,8,0,0,2548.718963737201,19.575126125857363,1224901.6476419866,238814.96690217577,0.0,238814.96690217577,0.0,0.0563508655079948
257,1k,16,TP_DRL,42,234,71,9,0,0,2548.718963737201,18.589794737613083,1222971.7184513314,238814.96690217577,0.0,238814.96690217577,0.0,0.0592157191755957
258,1k,16,TP_DRL,42,245,70,8,0,0,2597.231732240437,18.65803783781572,1223741.3224453528,243360.6133109289,0.0,243360.6133109289,0.0,0.056040141675576
259,1k,16,TP_DRL,42,216,70,7,0,0,2597.2317455332995,19.059226665485745,1259590.590364275,243360.6145564702,0.0,243360.6145564702,0.0,0.0661370535832751
260,1k,16,TP_DRL,42,246,75,7,0,0,2548.718963737201,18.315064689899017,1205984.3821679177,238814.96690217577,0.0,238814.96690217577,0.0,0.0531794386510656
261,1k,16,TP_DRL,42,230,66,10,0,0,2597.231748799399,19.120787047849,1247153.7494525006,243360.6148625037,0.0,243360.6148625037,0.0,0.0612874702497997
262,1k,16,TP_DRL,42,233,74,8,0,0,2548.718963737201,18.86471400368968,1225473.0662821245,238814.96690217577,0.0,238814.96690217577,0.0,0.0573364845498149
263,1k,16,TP_DRL,42,235,60,8,0,0,2597.2317421529683,19.389937774251266,1251207.1882015998,243360.6142397332,0.0,243360.6142397332,0.0,0.0620997663597835
264,1k,16,TP_DRL,42,237,65,9,0,0,2548.718963737201,19.622145530148543,1236478.8788522691,238814.96690217577,0.0,238814.96690217577,0.0,0.0595550634966798
265,1k,16,TP_DRL,42,230,68,8,0,0,2548.718963737201,18.986020916991095,1236771.3893751402,238814.96690217577,0.0,238814.96690217577,0.0,0.0625594999267418
266,1k,16,TP_DRL,42,212,76,9,0,0,2597.231732240437,19.21139730843188,1256626.0673284591,243360.6133109289,0.0,243360.6133109289,0.0,0.062439790290651
267,1k,16,TP_DRL,42,222,71,11,0,0,2597.2317193205768,19.69179545851433,1252380.9942453415,243360.61210033804,0.0,243360.61210033804,0.0,0.0585130807381869
268,1k,16,TP_DRL,42,230,78,7,0,0,2548.718963737201,18.84949070925597,1225145.0939651723,238814.96690217577,0.0,238814.96690217577,0.0,0.0572904401390878
269,1k,16,TP_DRL,42,242,75,4,0,0,2548.718963737201,18.57600748429614,1215817.1071403278,238814.96690217577,0.0,238814.96690217577,0.0,0.0581081537374566
270,1k,16,TP_DRL,42,235,69,6,0,0,2548.718963737201,17.99477568153292,1223215.680521186,238814.96690217577,0.0,238814.96690217577,0.0,0.0631988952007408
271,1k,16,TP_DRL,42,227,70,7,0,0,2548.718963737201,18.405693240022615,1231342.0447990086,238814.96690217577,0.0,238814.96690217577,0.0,0.0649966551397581
272,1k,16,TP_DRL,42,227,72,5,0,0,2548.718963737201,18.287409020892834,1231664.5774749191,238814.96690217577,0.0,238814.96690217577,0.0,0.0645147564725833
273,1k,16,TP_DRL,42,227,73,9,0,0,2548.718963737201,19.488763396343312,1235667.044160879,238814.96690217577,0.0,238814.96690217577,0.0,0.0586583236040551
274,1k,16,TP_DRL,42,245,71,8,0,0,2597.231738844905,19.01443000805916,1225824.2362306244,243360.6139297677,0.0,243360.6139297677,0.0,0.0553799656738312
275,1k,16,TP_DRL,42,234,65,9,0,0,2597.231732240437,18.49505981889228,1238653.0528477717,243360.6133109289,0.0,243360.6133109289,0.0,0.0618824546552859
276,1k,16,TP_DRL,42,213,72,8,0,0,2597.231732240437,19.134476422107085,1259481.1319561962,243360.6133109289,0.0,243360.6133109289,0.0,0.0638476368200167
277,1k,16,TP_DRL,42,239,78,10,0,0,2597.231732240437,19.489886621820027,1228141.9597112348,243360.6133109289,0.0,243360.6133109289,0.0,0.0488236840122819
278,1k,16,TP_DRL,42,227,73,10,0,0,2597.2317464215107,19.83627632321563,1247756.4101750022,243360.6146396956,0.0,243360.6146396956,0.0,0.0568601901440421
279,1k,16,TP_DRL,42,226,68,10,0,0,2548.718963737201,19.64689775951884,1242792.254193124,238814.96690217577,0.0,238814.96690217577,0.0,0.060200090673272
280,1k,16,TP_DRL,42,238,64,10,0,0,2548.718963737201,19.41293036306256,1233441.655109952,238814.96690217577,0.0,238814.96690217577,0.0,0.0611518760687425
281,1k,16,TP_DRL,42,238,82,8,0,0,2548.718963737201,19.02108322831665,1213180.1977479702,238814.96690217577,0.0,238814.96690217577,0.0,0.0517800692755306
282,1k,16,TP_DRL,42,235,75,8,0,0,2548.718963737201,18.97590233001062,1224190.407390103,238814.96690217577,0.0,238814.96690217577,0.0,0.0569105604504929
283,1k,16,TP_DRL,42,234,65,7,0,0,2597.231732240437,19.61161583034049,1250173.5446290362,243360.6133109289,0.0,243360.6133109289,0.0,0.0637092917638387
284,1k,16,TP_DRL,42,235,70,7,0,0,2597.231748799399,18.936659032212496,1238506.879047728,243360.6148625037,0.0,243360.6148625037,0.0,0.0593281964619271
285,1k,16,TP_DRL,42,235,70,6,0,0,2548.718963737201,18.58635633307671,1227028.2500158057,238814.96690217577,0.0,238814.96690217577,0.0,0.0629244905373382
286,1k,16,TP_DRL,42,223,74,10,0,0,2597.231738844905,19.25965459082336,1246141.7053858952,243360.6139297677,0.0,243360.6139297677,0.0,0.0564337486279866
287,1k,16,TP_DRL,42,222,71,12,0,0,2548.718963737201,19.26218192025116,1238044.0505536834,238814.96690217577,0.0,238814.96690217577,0.0,0.0604259309767138
288,1k,16,TP_DRL,42,227,68,4,0,0,2597.2317455332995,18.83677492218785,1250837.041498029,243360.6145564702,0.0,243360.6145564702,0.0,0.0667626345284387
289,1k,16,TP_DRL,42,230,73,8,0,0,2548.718963737201,19.26649407193273,1232869.3322688036,238814.96690217577,0.0,238814.96690217577,0.0,0.0579799795824635
290,1k,16,TP_DRL,42,234,72,7,0,0,2597.231732240437,18.931887733409823,1236148.9477400598,243360.6133109289,0.0,243360.6133109289,0.0,0.0580319017616383
291,1k,16,TP_DRL,42,234,71,6,0,0,2597.231732240437,18.779189737583927,1236922.9340388395,243360.6133109289,0.0,243360.6133109289,0.0,0.0618026391715434
292,1k,16,TP_DRL,42,224,74,10,0,0,2597.231738844905,19.47421443584326,1247486.2965484418,243360.6139297677,0.0,243360.6139297677,0.0,0.0580050571259158
293,1k,16,TP_DRL,42,210,74,9,0,0,2597.2317455332995,19.08158414701602,1259247.3208025391,243360.6145564702,0.0,243360.6145564702,0.0,0.0651216674703282
294,1k,16,TP_DRL,42,235,71,7,0,0,2597.2317455332995,19.468298979691426,1241945.216363898,243360.6145564702,0.0,243360.6145564702,0.0,0.057069312996328
295,1k,16,TP_DRL,42,235,71,11,0,0,2597.231732240437,19.85582457720009,1239928.0787816243,243360.6133109289,0.0,243360.6133109289,0.0,0.0528342368926738
296,1k,16,TP_DRL,42,230,61,7,0,0,2597.2317421529683,18.59986247970615,1250720.5806816127,243360.6142397332,0.0,243360.6142397332,0.0,0.0690618574841929
297,1k,16,TP_DRL,42,244,65,9,0,0,2548.718963737201,19.63368325409478,1229255.8156774095,238814.96690217577,0.0,238814.96690217577,0.0,0.058781055115438
298,1k,16,TP_DRL,42,230,68,8,0,0,2548.718963737201,18.986020916991095,1236771.3893751402,238814.96690217577,0.0,238814.96690217577,0.0,0.0625594999267418
299,1k,16,TP_DRL,42,224,72,9,0,0,2548.718963737201,18.91611961423081,1236804.0053484656,238814.96690217577,0.0,238814.96690217577,0.0,0.0618616497543324
0,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
1,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
2,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
3,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
4,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
5,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
6,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
7,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
8,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
9,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
10,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
11,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
12,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
13,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
14,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
15,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
16,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
17,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
18,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
19,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
20,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
21,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
22,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
23,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
24,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
25,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
26,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
27,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
28,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
29,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
30,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
31,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
32,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
33,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
34,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
35,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
36,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
37,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
38,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
39,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
40,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
41,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
42,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
43,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
44,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
45,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
46,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
47,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
48,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
49,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
50,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
51,1k,16,TP_FIFO,3,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
